VAL,VAL,VAL
434.6134621936208,683.5597458376761,144.823133893636
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
436.8871707670348,782.8971402320166,158.65687635739607
434.6134621936208,683.5597458376761,144.823133893636
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
436.8871707670348,782.8971402320166,158.65687635739607
434.6134621936208,683.5597458376761,144.823133893636
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
540.3706829253639,1049.5385990602458,183.5731340814796
436.8871707670348,782.8971402320166,158.65687635739607
434.6134621936208,683.5597458376761,144.823133893636
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
436.4176236807909,761.3174730849198,152.0849268208026
434.18723440369655,663.69052938143,140.12409315367006
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
436.4176236807909,761.3174730849198,152.0849268208026
434.18723440369655,663.69052938143,140.12409315367006
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
436.4176236807909,761.3174730849198,152.0849268208026
434.18723440369655,663.69052938143,140.12409315367006
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
436.4176236807909,761.3174730849198,152.0849268208026
434.18723440369655,663.69052938143,140.12409315367006
539.8913950306045,1029.343909585087,175.87961704345545
539.8913950306045,1029.343909585087,175.87961704345545
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
435.6647884837165,711.8957156943247,110.37971258767008
433.5008324000371,618.3279109022488,101.58075904106424
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
435.6647884837165,711.8957156943247,110.37971258767008
433.5008324000371,618.3279109022488,101.58075904106424
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
435.6647884837165,711.8957156943247,110.37971258767008
433.5008324000371,618.3279109022488,101.58075904106424
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
435.6647884837165,711.8957156943247,110.37971258767008
433.5008324000371,618.3279109022488,101.58075904106424
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
539.117504750328,976.0570130014644,132.2201415561457
436.8912693696898,804.721891614814,119.92926725524184
436.1172558731497,729.4767708751812,113.30595489977073
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
436.8912693696898,804.721891614814,119.92926725524184
436.1172558731497,729.4767708751812,113.30595489977073
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
436.8912693696898,804.721891614814,119.92926725524184
436.1172558731497,729.4767708751812,113.30595489977073
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
436.8912693696898,804.721891614814,119.92926725524184
436.1172558731497,729.4767708751812,113.30595489977073
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
592.1706112095378,1176.828207991762,156.58543120988566
436.8912693696898,804.721891614814,119.92926725524184
436.1172558731497,729.4767708751812,113.30595489977073
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
436.8096721674993,806.5483817689997,119.80837833750832
436.0388979473793,728.7914238489907,113.1933631475791
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
436.8096721674993,806.5483817689997,119.80837833750832
436.0388979473793,728.7914238489907,113.1933631475791
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
436.8096721674993,806.5483817689997,119.80837833750832
436.0388979473793,728.7914238489907,113.1933631475791
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
436.8096721674993,806.5483817689997,119.80837833750832
436.0388979473793,728.7914238489907,113.1933631475791
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
592.093174043495,1180.671495859171,156.46952072782062
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
436.23897741969824,771.786258093664,114.6251855665831
435.4712702149768,699.537044404954,108.54349636902404
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
436.23897741969824,771.786258093664,114.6251855665831
435.4712702149768,699.537044404954,108.54349636902404
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
436.23897741969824,771.786258093664,114.6251855665831
435.4712702149768,699.537044404954,108.54349636902404
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
436.23897741969824,771.786258093664,114.6251855665831
435.4712702149768,699.537044404954,108.54349636902404
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
591.263046949605,1137.2692445055434,148.3276491045069
436.23897741969824,771.786258093664,114.6251855665831
432.88981624880495,600.7341297786251,99.6126571894309
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
436.214139379344,717.6927367435779,110.54075019621422
432.88981624880495,600.7341297786251,99.6126571894309
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
436.214139379344,717.6927367435779,110.54075019621422
432.88981624880495,600.7341297786251,99.6126571894309
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
436.214139379344,717.6927367435779,110.54075019621422
432.88981624880495,600.7341297786251,99.6126571894309
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
435.37017212696014,961.0082724678804,130.94889439779823
436.214139379344,717.6927367435779,110.54075019621422
432.88981624880495,600.7341297786251,99.6126571894309
435.37017212696014,961.0082724678804,130.94889439779823
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
436.60734584340577,760.062265129284,148.37556936134243
433.2035099848191,638.4534478031827,134.48131289744018
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
436.60734584340577,760.062265129284,148.37556936134243
433.2035099848191,638.4534478031827,134.48131289744018
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
436.60734584340577,760.062265129284,148.37556936134243
433.2035099848191,638.4534478031827,134.48131289744018
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
436.60734584340577,760.062265129284,148.37556936134243
433.2035099848191,638.4534478031827,134.48131289744018
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
435.77113270407074,1004.6142148376824,170.48900216548054
436.644155417283,1057.8479925684362,216.8171069918045
437.47370369801297,808.81309002444,192.74150045178123
433.9711696821577,682.9497738720206,175.33054151425256
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
437.47370369801297,808.81309002444,192.74150045178123
433.9711696821577,682.9497738720206,175.33054151425256
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
437.47370369801297,808.81309002444,192.74150045178123
433.9711696821577,682.9497738720206,175.33054151425256
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
437.47370369801297,808.81309002444,192.74150045178123
433.9711696821577,682.9497738720206,175.33054151425256
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
436.644155417283,1057.8479925684362,216.8171069918045
437.47370369801297,808.81309002444,192.74150045178123
431.35116162706464,614.3711481023348,172.89609998692816
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
434.3354417398873,735.4893007330822,191.33657118948332
431.35116162706464,614.3711481023348,172.89609998692816
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
434.3354417398873,735.4893007330822,191.33657118948332
431.35116162706464,614.3711481023348,172.89609998692816
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
434.3354417398873,735.4893007330822,191.33657118948332
431.35116162706464,614.3711481023348,172.89609998692816
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
434.3354417398873,735.4893007330822,191.33657118948332
431.35116162706464,614.3711481023348,172.89609998692816
435.9067016303628,989.5506753642554,215.6296206210673
435.9067016303628,989.5506753642554,215.6296206210673
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
425.12859994128536,705.1362611052207,145.24989548742622
422.3494046935179,588.3380674176761,130.44714085266023
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
425.12859994128536,705.1362611052207,145.24989548742622
422.3494046935179,588.3380674176761,130.44714085266023
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
425.12859994128536,705.1362611052207,145.24989548742622
422.3494046935179,588.3380674176761,130.44714085266023
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
425.12859994128536,705.1362611052207,145.24989548742622
422.3494046935179,588.3380674176761,130.44714085266023
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
426.6084357420564,949.2608046468836,167.0821680036022
425.3122891952784,704.5098726791113,147.10430314816935
422.5312045268319,589.1400894566846,132.0393427688345
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
425.3122891952784,704.5098726791113,147.10430314816935
422.5312045268319,589.1400894566846,132.0393427688345
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
425.3122891952784,704.5098726791113,147.10430314816935
422.5312045268319,589.1400894566846,132.0393427688345
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
425.3122891952784,704.5098726791113,147.10430314816935
422.5312045268319,589.1400894566846,132.0393427688345
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
426.91589394861137,952.3966101002886,169.6744615918954
427.9519806676065,757.4600944782075,134.47429153256778
425.8150954035679,662.2224609789731,122.55609933813382
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
427.9519806676065,757.4600944782075,134.47429153256778
425.8150954035679,662.2224609789731,122.55609933813382
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
427.9519806676065,757.4600944782075,134.47429153256778
425.8150954035679,662.2224609789731,122.55609933813382
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
427.9519806676065,757.4600944782075,134.47429153256778
425.8150954035679,662.2224609789731,122.55609933813382
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
529.1674699721963,1015.820866577926,157.8696783335021
427.9519806676065,757.4600944782075,134.47429153256778
425.8150954035679,662.2224609789731,122.55609933813382
529.1674699721963,1015.820866577926,157.8696783335021
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
427.6076749502497,735.8367413750268,136.09043638678085
425.5044210048306,642.3633181543214,125.43583371403456
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
427.6076749502497,735.8367413750268,136.09043638678085
425.5044210048306,642.3633181543214,125.43583371403456
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
427.6076749502497,735.8367413750268,136.09043638678085
425.5044210048306,642.3633181543214,125.43583371403456
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
427.6076749502497,735.8367413750268,136.09043638678085
425.5044210048306,642.3633181543214,125.43583371403456
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.8189179181411,995.337286721602,158.7665715941439
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
427.0687104070349,686.664492174818,108.59950075798804
425.0155596044028,597.2191745789519,100.05672897069708
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
427.0687104070349,686.664492174818,108.59950075798804
425.0155596044028,597.2191745789519,100.05672897069708
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
427.0687104070349,686.664492174818,108.59950075798804
425.0155596044028,597.2191745789519,100.05672897069708
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
427.0687104070349,686.664492174818,108.59950075798804
425.0155596044028,597.2191745789519,100.05672897069708
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
528.2685449873901,942.4686614434464,130.01578175161774
427.0687104070349,686.664492174818,108.59950075798804
427.50514408118096,705.3841712629329,111.36246779257152
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
428.238558629822,777.3317466391698,117.76476591459964
427.50514408118096,705.3841712629329,111.36246779257152
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
428.238558629822,777.3317466391698,117.76476591459964
427.50514408118096,705.3841712629329,111.36246779257152
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
428.238558629822,777.3317466391698,117.76476591459964
427.50514408118096,705.3841712629329,111.36246779257152
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
580.1221927925196,1139.4125421603048,153.34468284213293
428.238558629822,777.3317466391698,117.76476591459964
427.50514408118096,705.3841712629329,111.36246779257152
580.1221927925196,1139.4125421603048,153.34468284213293
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
428.1611364483893,778.8749334055589,117.645802001315
427.4307603748038,704.6667678900246,111.25168714875832
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
428.1611364483893,778.8749334055589,117.645802001315
427.4307603748038,704.6667678900246,111.25168714875832
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
428.1611364483893,778.8749334055589,117.645802001315
427.4307603748038,704.6667678900246,111.25168714875832
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
428.1611364483893,778.8749334055589,117.645802001315
427.4307603748038,704.6667678900246,111.25168714875832
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
580.0487465825736,1142.785388168106,153.23060272313413
578.8424905787007,1100.6763896950524,144.37820997063164
427.2150196166449,745.0994232896674,111.94720007869849
426.48878716892136,675.949263209741,106.12171618993712
578.8424905787007,1100.6763896950524,144.37820997063164
578.8424905787007,1100.6763896950524,144.37820997063164
578.8424905787007,1100.6763896950524,144.37820997063164
578.8424905787007,1100.6763896950524,144.37820997063164
578.8424905787007,1100.6763896950524,144.37820997063164
