,0,1,2,3,4
189,592.093174043495,1180.671495859171,156.46952072782062,29.0,29.0
190,592.093174043495,1180.671495859171,156.46952072782062,32.0,29.0
191,436.8096721674993,806.5483817689997,119.80837833750832,22.0,32.0
192,436.0388979473793,728.7914238489907,113.1933631475791,0.0,22.0
193,592.093174043495,1180.671495859171,156.46952072782062,0.0,0.0
194,592.093174043495,1180.671495859171,156.46952072782062,0.0,0.0
195,592.093174043495,1180.671495859171,156.46952072782062,23.0,0.0
196,592.093174043495,1180.671495859171,156.46952072782062,22.0,23.0
197,592.093174043495,1180.671495859171,156.46952072782062,24.0,22.0
198,436.8096721674993,806.5483817689997,119.80837833750832,26.0,24.0
199,436.0388979473793,728.7914238489907,113.1933631475791,32.0,26.0
200,592.093174043495,1180.671495859171,156.46952072782062,30.0,32.0
201,592.093174043495,1180.671495859171,156.46952072782062,26.0,30.0
202,592.093174043495,1180.671495859171,156.46952072782062,28.0,26.0
203,592.093174043495,1180.671495859171,156.46952072782062,27.0,28.0
204,592.093174043495,1180.671495859171,156.46952072782062,29.0,27.0
205,436.8096721674993,806.5483817689997,119.80837833750832,34.0,29.0
206,436.0388979473793,728.7914238489907,113.1933631475791,35.0,34.0
207,592.093174043495,1180.671495859171,156.46952072782062,24.0,35.0
208,592.093174043495,1180.671495859171,156.46952072782062,23.0,24.0
209,592.093174043495,1180.671495859171,156.46952072782062,10.0,23.0
210,591.263046949605,1137.2692445055434,148.3276491045069,15.0,10.0
211,591.263046949605,1137.2692445055434,148.3276491045069,22.0,15.0
212,436.23897741969824,771.786258093664,114.6251855665831,21.0,22.0
213,435.4712702149768,699.537044404954,108.54349636902404,32.0,21.0
214,591.263046949605,1137.2692445055434,148.3276491045069,28.0,32.0
215,591.263046949605,1137.2692445055434,148.3276491045069,31.0,28.0
216,591.263046949605,1137.2692445055434,148.3276491045069,56.0,31.0
217,591.263046949605,1137.2692445055434,148.3276491045069,38.0,56.0
218,591.263046949605,1137.2692445055434,148.3276491045069,42.0,38.0
219,436.23897741969824,771.786258093664,114.6251855665831,25.0,42.0
220,435.4712702149768,699.537044404954,108.54349636902404,18.0,25.0
221,591.263046949605,1137.2692445055434,148.3276491045069,18.0,18.0
222,591.263046949605,1137.2692445055434,148.3276491045069,23.0,18.0
223,591.263046949605,1137.2692445055434,148.3276491045069,27.0,23.0
224,591.263046949605,1137.2692445055434,148.3276491045069,13.0,27.0
225,591.263046949605,1137.2692445055434,148.3276491045069,16.0,13.0
226,436.23897741969824,771.786258093664,114.6251855665831,21.0,16.0
227,435.4712702149768,699.537044404954,108.54349636902404,23.0,21.0
228,591.263046949605,1137.2692445055434,148.3276491045069,26.0,23.0
229,591.263046949605,1137.2692445055434,148.3276491045069,26.0,26.0
230,591.263046949605,1137.2692445055434,148.3276491045069,11.0,26.0
231,591.263046949605,1137.2692445055434,148.3276491045069,25.0,11.0
232,591.263046949605,1137.2692445055434,148.3276491045069,34.0,25.0
233,436.23897741969824,771.786258093664,114.6251855665831,28.0,34.0
234,435.4712702149768,699.537044404954,108.54349636902404,19.0,28.0
235,591.263046949605,1137.2692445055434,148.3276491045069,10.0,19.0
236,591.263046949605,1137.2692445055434,148.3276491045069,10.0,10.0
237,591.263046949605,1137.2692445055434,148.3276491045069,10.0,10.0
238,591.263046949605,1137.2692445055434,148.3276491045069,12.0,10.0
239,591.263046949605,1137.2692445055434,148.3276491045069,13.0,12.0
240,436.23897741969824,771.786258093664,114.6251855665831,15.0,13.0
241,432.88981624880495,600.7341297786251,99.6126571894309,18.0,15.0
242,435.37017212696014,961.0082724678804,130.94889439779823,19.0,18.0
243,435.37017212696014,961.0082724678804,130.94889439779823,13.0,19.0
244,435.37017212696014,961.0082724678804,130.94889439779823,21.0,13.0
245,435.37017212696014,961.0082724678804,130.94889439779823,19.0,21.0
246,435.37017212696014,961.0082724678804,130.94889439779823,14.0,19.0
247,436.214139379344,717.6927367435779,110.54075019621422,19.0,14.0
248,432.88981624880495,600.7341297786251,99.6126571894309,22.0,19.0
249,435.37017212696014,961.0082724678804,130.94889439779823,24.0,22.0
250,435.37017212696014,961.0082724678804,130.94889439779823,23.0,24.0
251,435.37017212696014,961.0082724678804,130.94889439779823,21.0,23.0
252,435.37017212696014,961.0082724678804,130.94889439779823,14.0,21.0
253,435.37017212696014,961.0082724678804,130.94889439779823,16.0,14.0
254,436.214139379344,717.6927367435779,110.54075019621422,21.0,16.0
255,432.88981624880495,600.7341297786251,99.6126571894309,28.0,21.0
256,435.37017212696014,961.0082724678804,130.94889439779823,40.0,28.0
257,435.37017212696014,961.0082724678804,130.94889439779823,23.0,40.0
258,435.37017212696014,961.0082724678804,130.94889439779823,15.0,23.0
259,435.37017212696014,961.0082724678804,130.94889439779823,19.0,15.0
260,435.37017212696014,961.0082724678804,130.94889439779823,35.0,19.0
261,436.214139379344,717.6927367435779,110.54075019621422,16.0,35.0
262,432.88981624880495,600.7341297786251,99.6126571894309,20.0,16.0
263,435.37017212696014,961.0082724678804,130.94889439779823,20.0,20.0
264,435.37017212696014,961.0082724678804,130.94889439779823,29.0,20.0
265,435.37017212696014,961.0082724678804,130.94889439779823,53.0,29.0
266,435.37017212696014,961.0082724678804,130.94889439779823,41.0,53.0
267,435.37017212696014,961.0082724678804,130.94889439779823,30.0,41.0
268,436.214139379344,717.6927367435779,110.54075019621422,47.0,30.0
269,432.88981624880495,600.7341297786251,99.6126571894309,49.0,47.0
270,435.37017212696014,961.0082724678804,130.94889439779823,24.0,49.0
271,435.77113270407074,1004.6142148376824,170.48900216548054,9.0,24.0
272,435.77113270407074,1004.6142148376824,170.48900216548054,16.0,9.0
273,435.77113270407074,1004.6142148376824,170.48900216548054,21.0,16.0
274,435.77113270407074,1004.6142148376824,170.48900216548054,29.0,21.0
275,436.60734584340577,760.062265129284,148.37556936134243,25.0,29.0
276,433.2035099848191,638.4534478031827,134.48131289744018,30.0,25.0
277,435.77113270407074,1004.6142148376824,170.48900216548054,18.0,30.0
278,435.77113270407074,1004.6142148376824,170.48900216548054,25.0,18.0
279,435.77113270407074,1004.6142148376824,170.48900216548054,36.0,25.0
280,435.77113270407074,1004.6142148376824,170.48900216548054,50.0,36.0
281,435.77113270407074,1004.6142148376824,170.48900216548054,33.0,50.0
282,436.60734584340577,760.062265129284,148.37556936134243,12.0,33.0
283,433.2035099848191,638.4534478031827,134.48131289744018,17.0,12.0
284,435.77113270407074,1004.6142148376824,170.48900216548054,24.0,17.0
285,435.77113270407074,1004.6142148376824,170.48900216548054,45.0,24.0
286,435.77113270407074,1004.6142148376824,170.48900216548054,55.0,45.0
287,435.77113270407074,1004.6142148376824,170.48900216548054,0.0,55.0
288,435.77113270407074,1004.6142148376824,170.48900216548054,55.0,0.0
289,436.60734584340577,760.062265129284,148.37556936134243,54.0,55.0
290,433.2035099848191,638.4534478031827,134.48131289744018,63.0,54.0
291,435.77113270407074,1004.6142148376824,170.48900216548054,0.0,63.0
292,435.77113270407074,1004.6142148376824,170.48900216548054,63.0,0.0
293,435.77113270407074,1004.6142148376824,170.48900216548054,52.0,63.0
294,435.77113270407074,1004.6142148376824,170.48900216548054,36.0,52.0
295,435.77113270407074,1004.6142148376824,170.48900216548054,19.0,36.0
296,436.60734584340577,760.062265129284,148.37556936134243,0.0,19.0
297,433.2035099848191,638.4534478031827,134.48131289744018,49.0,0.0
298,435.77113270407074,1004.6142148376824,170.48900216548054,30.0,49.0
299,435.77113270407074,1004.6142148376824,170.48900216548054,47.0,30.0
300,435.77113270407074,1004.6142148376824,170.48900216548054,36.0,47.0
301,435.77113270407074,1004.6142148376824,170.48900216548054,27.0,36.0
302,436.644155417283,1057.8479925684362,216.8171069918045,0.0,27.0
303,437.47370369801297,808.81309002444,192.74150045178123,41.0,0.0
304,433.9711696821577,682.9497738720206,175.33054151425256,58.0,41.0
305,436.644155417283,1057.8479925684362,216.8171069918045,59.0,58.0
306,436.644155417283,1057.8479925684362,216.8171069918045,31.0,59.0
307,436.644155417283,1057.8479925684362,216.8171069918045,28.0,31.0
308,436.644155417283,1057.8479925684362,216.8171069918045,53.0,28.0
309,436.644155417283,1057.8479925684362,216.8171069918045,57.0,53.0
310,437.47370369801297,808.81309002444,192.74150045178123,69.0,57.0
311,433.9711696821577,682.9497738720206,175.33054151425256,52.0,69.0
312,436.644155417283,1057.8479925684362,216.8171069918045,31.0,52.0
313,436.644155417283,1057.8479925684362,216.8171069918045,14.0,31.0
314,436.644155417283,1057.8479925684362,216.8171069918045,20.0,14.0
315,436.644155417283,1057.8479925684362,216.8171069918045,29.0,20.0
316,436.644155417283,1057.8479925684362,216.8171069918045,23.0,29.0
317,437.47370369801297,808.81309002444,192.74150045178123,0.0,23.0
318,433.9711696821577,682.9497738720206,175.33054151425256,0.0,0.0
319,436.644155417283,1057.8479925684362,216.8171069918045,0.0,0.0
320,436.644155417283,1057.8479925684362,216.8171069918045,0.0,0.0
321,436.644155417283,1057.8479925684362,216.8171069918045,21.0,0.0
322,436.644155417283,1057.8479925684362,216.8171069918045,23.0,21.0
323,436.644155417283,1057.8479925684362,216.8171069918045,13.0,23.0
324,437.47370369801297,808.81309002444,192.74150045178123,12.0,13.0
325,433.9711696821577,682.9497738720206,175.33054151425256,9.0,12.0
326,436.644155417283,1057.8479925684362,216.8171069918045,18.0,9.0
327,436.644155417283,1057.8479925684362,216.8171069918045,22.0,18.0
328,436.644155417283,1057.8479925684362,216.8171069918045,29.0,22.0
329,436.644155417283,1057.8479925684362,216.8171069918045,31.0,29.0
330,436.644155417283,1057.8479925684362,216.8171069918045,35.0,31.0
331,437.47370369801297,808.81309002444,192.74150045178123,67.0,35.0
332,431.35116162706464,614.3711481023348,172.89609998692816,58.0,67.0
333,435.9067016303628,989.5506753642554,215.6296206210673,29.0,58.0
334,435.9067016303628,989.5506753642554,215.6296206210673,27.0,29.0
335,435.9067016303628,989.5506753642554,215.6296206210673,63.0,27.0
336,435.9067016303628,989.5506753642554,215.6296206210673,80.0,63.0
337,435.9067016303628,989.5506753642554,215.6296206210673,94.0,80.0
338,434.3354417398873,735.4893007330822,191.3365711894833,92.0,94.0
339,431.35116162706464,614.3711481023348,172.89609998692816,98.0,92.0
340,435.9067016303628,989.5506753642554,215.6296206210673,77.0,98.0
341,435.9067016303628,989.5506753642554,215.6296206210673,70.0,77.0
342,435.9067016303628,989.5506753642554,215.6296206210673,59.0,70.0
343,435.9067016303628,989.5506753642554,215.6296206210673,57.0,59.0
344,435.9067016303628,989.5506753642554,215.6296206210673,48.0,57.0
345,434.3354417398873,735.4893007330822,191.3365711894833,66.0,48.0
346,431.35116162706464,614.3711481023348,172.89609998692816,56.0,66.0
347,435.9067016303628,989.5506753642554,215.6296206210673,56.0,56.0
348,435.9067016303628,989.5506753642554,215.6296206210673,76.0,56.0
349,435.9067016303628,989.5506753642554,215.6296206210673,96.0,76.0
350,435.9067016303628,989.5506753642554,215.6296206210673,89.0,96.0
351,435.9067016303628,989.5506753642554,215.6296206210673,95.0,89.0
352,434.3354417398873,735.4893007330822,191.3365711894833,57.0,95.0
353,431.35116162706464,614.3711481023348,172.89609998692816,47.0,57.0
354,435.9067016303628,989.5506753642554,215.6296206210673,55.0,47.0
355,435.9067016303628,989.5506753642554,215.6296206210673,49.0,55.0
356,435.9067016303628,989.5506753642554,215.6296206210673,30.0,49.0
357,435.9067016303628,989.5506753642554,215.6296206210673,33.0,30.0
358,435.9067016303628,989.5506753642554,215.6296206210673,15.0,33.0
359,434.3354417398873,735.4893007330822,191.3365711894833,27.0,15.0
360,431.35116162706464,614.3711481023348,172.89609998692816,34.0,27.0
361,435.9067016303628,989.5506753642554,215.6296206210673,32.0,34.0
362,435.9067016303628,989.5506753642554,215.6296206210673,17.0,32.0
363,426.6084357420564,949.2608046468836,167.0821680036022,42.0,17.0
364,426.6084357420564,949.2608046468836,167.0821680036022,65.0,42.0
365,426.6084357420564,949.2608046468836,167.0821680036022,58.0,65.0
366,425.12859994128536,705.1362611052207,145.24989548742622,42.0,58.0
367,422.3494046935179,588.3380674176761,130.44714085266023,38.0,42.0
368,426.6084357420564,949.2608046468836,167.0821680036022,16.0,38.0
369,426.6084357420564,949.2608046468836,167.0821680036022,32.0,16.0
370,426.6084357420564,949.2608046468836,167.0821680036022,57.0,32.0
371,426.6084357420564,949.2608046468836,167.0821680036022,65.0,57.0
372,426.6084357420564,949.2608046468836,167.0821680036022,71.0,65.0
373,425.12859994128536,705.1362611052207,145.24989548742622,67.0,71.0
374,422.3494046935179,588.3380674176761,130.44714085266023,86.0,67.0
375,426.6084357420564,949.2608046468836,167.0821680036022,70.0,86.0
376,426.6084357420564,949.2608046468836,167.0821680036022,83.0,70.0
377,426.6084357420564,949.2608046468836,167.0821680036022,32.0,83.0
378,426.6084357420564,949.2608046468836,167.0821680036022,31.0,32.0
379,426.6084357420564,949.2608046468836,167.0821680036022,42.0,31.0
380,425.12859994128536,705.1362611052207,145.24989548742622,33.0,42.0
381,422.3494046935179,588.3380674176761,130.44714085266023,26.0,33.0
382,426.6084357420564,949.2608046468836,167.0821680036022,27.0,26.0
383,426.6084357420564,949.2608046468836,167.0821680036022,31.0,27.0
384,426.6084357420564,949.2608046468836,167.0821680036022,42.0,31.0
385,426.6084357420564,949.2608046468836,167.0821680036022,55.0,42.0
386,426.6084357420564,949.2608046468836,167.0821680036022,49.0,55.0
387,425.12859994128536,705.1362611052207,145.24989548742622,21.0,49.0
388,422.3494046935179,588.3380674176761,130.44714085266023,29.0,21.0
389,426.6084357420564,949.2608046468836,167.0821680036022,45.0,29.0
390,426.6084357420564,949.2608046468836,167.0821680036022,33.0,45.0
391,426.6084357420564,949.2608046468836,167.0821680036022,29.0,33.0
392,426.6084357420564,949.2608046468836,167.0821680036022,39.0,29.0
393,426.6084357420564,949.2608046468836,167.0821680036022,18.0,39.0
394,425.3122891952784,704.5098726791113,147.10430314816935,27.0,18.0
395,422.5312045268319,589.1400894566846,132.0393427688345,29.0,27.0
396,426.91589394861137,952.3966101002886,169.6744615918954,26.0,29.0
397,426.91589394861137,952.3966101002886,169.6744615918954,14.0,26.0
398,426.91589394861137,952.3966101002886,169.6744615918954,19.0,14.0
399,426.91589394861137,952.3966101002886,169.6744615918954,21.0,19.0
400,426.91589394861137,952.3966101002886,169.6744615918954,19.0,21.0
401,425.3122891952784,704.5098726791113,147.10430314816935,32.0,19.0
402,422.5312045268319,589.1400894566846,132.0393427688345,27.0,32.0
403,426.91589394861137,952.3966101002886,169.6744615918954,24.0,27.0
404,426.91589394861137,952.3966101002886,169.6744615918954,12.0,24.0
405,426.91589394861137,952.3966101002886,169.6744615918954,29.0,12.0
406,426.91589394861137,952.3966101002886,169.6744615918954,40.0,29.0
407,426.91589394861137,952.3966101002886,169.6744615918954,45.0,40.0
408,425.3122891952784,704.5098726791113,147.10430314816935,29.0,45.0
409,422.5312045268319,589.1400894566846,132.0393427688345,39.0,29.0
410,426.91589394861137,952.3966101002886,169.6744615918954,49.0,39.0
411,426.91589394861137,952.3966101002886,169.6744615918954,42.0,49.0
