,VAL
0,889.5342188739169
1,667.7428097293398
2,560.5608501802942
3,889.5342188739169
4,889.5342188739169
5,889.5342188739169
6,889.5342188739169
7,889.5342188739169
8,667.7428097293398
9,560.5608501802942
10,889.5342188739169
11,889.5342188739169
12,889.5342188739169
13,889.5342188739169
14,889.5342188739169
15,667.7428097293398
16,560.5608501802942
17,889.5342188739169
18,889.5342188739169
19,889.5342188739169
20,889.5342188739169
21,889.5342188739169
22,667.7428097293398
23,560.5608501802942
24,889.5342188739169
25,889.5342188739169
26,889.5342188739169
27,889.5342188739169
28,889.5342188739169
29,667.7428097293398
30,560.5608501802942
31,893.2683995161283
32,893.2683995161283
33,893.2683995161283
34,893.2683995161283
35,893.2683995161283
36,667.8562859062662
37,561.6992757154534
38,893.2683995161283
39,893.2683995161283
40,893.2683995161283
41,893.2683995161283
42,893.2683995161283
43,667.8562859062662
44,561.6992757154534
45,893.2683995161283
46,893.2683995161283
47,893.2683995161283
48,893.2683995161283
49,893.2683995161283
50,667.8562859062662
51,561.6992757154534
52,893.2683995161283
53,893.2683995161283
54,893.2683995161283
55,893.2683995161283
56,893.2683995161283
57,667.8562859062662
58,561.6992757154534
59,893.2683995161283
60,941.4652269272736
61,941.4652269272736
62,941.4652269272736
63,941.4652269272736
64,708.6256790608397
65,621.3657411924511
66,941.4652269272736
67,941.4652269272736
68,941.4652269272736
69,941.4652269272736
70,941.4652269272736
71,708.6256790608397
72,621.3657411924511
73,941.4652269272736
74,941.4652269272736
75,941.4652269272736
76,941.4652269272736
77,941.4652269272736
78,708.6256790608397
79,621.3657411924511
80,941.4652269272736
81,941.4652269272736
82,941.4652269272736
83,941.4652269272736
84,941.4652269272736
85,708.6256790608397
86,621.3657411924511
87,941.4652269272736
88,941.4652269272736
89,941.4652269272736
90,941.4652269272736
91,917.4830637581955
92,684.2793550932753
93,599.1173522578861
94,917.4830637581955
95,917.4830637581955
96,917.4830637581955
97,917.4830637581955
98,917.4830637581955
99,684.2793550932753
100,599.1173522578861
101,917.4830637581955
102,917.4830637581955
103,917.4830637581955
104,917.4830637581955
105,917.4830637581955
106,684.2793550932753
107,599.1173522578861
108,917.4830637581955
109,917.4830637581955
110,917.4830637581955
111,917.4830637581955
112,917.4830637581955
113,684.2793550932753
114,599.1173522578861
115,917.4830637581955
116,917.4830637581955
117,917.4830637581955
118,917.4830637581955
119,917.4830637581955
120,684.2793550932753
121,550.8450564722635
122,861.5309855075723
123,861.5309855075723
124,861.5309855075723
125,861.5309855075723
126,861.5309855075723
127,631.7511959871442
128,550.8450564722635
129,861.5309855075723
130,861.5309855075723
131,861.5309855075723
132,861.5309855075723
133,861.5309855075723
134,631.7511959871442
135,550.8450564722635
136,861.5309855075723
137,861.5309855075723
138,861.5309855075723
139,861.5309855075723
140,861.5309855075723
141,631.7511959871442
142,550.8450564722635
143,861.5309855075723
144,861.5309855075723
145,861.5309855075723
146,861.5309855075723
147,861.5309855075723
148,631.7511959871442
149,550.8450564722635
150,861.5309855075723
151,861.5309855075723
152,1030.1697779964384
153,1030.1697779964384
154,1030.1697779964384
155,709.6217720889535
156,644.4679172764022
157,1030.1697779964384
158,1030.1697779964384
159,1030.1697779964384
160,1030.1697779964384
161,1030.1697779964384
162,709.6217720889535
163,644.4679172764022
164,1030.1697779964384
165,1030.1697779964384
166,1030.1697779964384
167,1030.1697779964384
168,1030.1697779964384
169,709.6217720889535
170,644.4679172764022
171,1030.1697779964384
172,1030.1697779964384
173,1030.1697779964384
174,1030.1697779964384
175,1030.1697779964384
176,709.6217720889535
177,644.4679172764022
178,1030.1697779964384
179,1030.1697779964384
180,1030.1697779964384
181,1030.1697779964384
182,1032.2041552861824
183,710.33357983032
184,643.6101123200558
185,1032.2041552861824
186,1032.2041552861824
187,1032.2041552861824
188,1032.2041552861824
189,1032.2041552861824
190,710.33357983032
191,643.6101123200558
192,1032.2041552861824
193,1032.2041552861824
194,1032.2041552861824
195,1032.2041552861824
196,1032.2041552861824
197,710.33357983032
198,643.6101123200558
199,1032.2041552861824
200,1032.2041552861824
201,1032.2041552861824
202,1032.2041552861824
203,1032.2041552861824
204,710.33357983032
205,643.6101123200558
206,1032.2041552861824
207,1032.2041552861824
208,1032.2041552861824
209,1032.2041552861824
210,1032.2041552861824
211,710.33357983032
212,643.6101123200558
213,990.6191478322868
214,990.6191478322868
215,990.6191478322868
216,990.6191478322868
217,990.6191478322868
218,676.9245335219543
219,614.1331104001457
220,990.6191478322868
221,990.6191478322868
222,990.6191478322868
223,990.6191478322868
224,990.6191478322868
225,676.9245335219543
226,614.1331104001457
227,990.6191478322868
228,990.6191478322868
229,990.6191478322868
230,990.6191478322868
231,990.6191478322868
232,676.9245335219543
233,614.1331104001457
234,990.6191478322868
235,990.6191478322868
236,990.6191478322868
237,990.6191478322868
238,990.6191478322868
239,676.9245335219543
240,614.1331104001457
241,990.6191478322868
242,990.6191478322868
243,990.6191478322868
244,846.8951481497568
245,846.8951481497568
246,636.2813402065574
247,534.8255714915955
248,846.8951481497568
249,846.8951481497568
250,846.8951481497568
251,846.8951481497568
252,846.8951481497568
253,636.2813402065574
254,534.8255714915955
255,846.8951481497568
256,846.8951481497568
257,846.8951481497568
258,846.8951481497568
259,846.8951481497568
260,636.2813402065574
261,534.8255714915955
262,846.8951481497568
263,846.8951481497568
264,846.8951481497568
265,846.8951481497568
266,846.8951481497568
267,636.2813402065574
268,534.8255714915955
269,846.8951481497568
270,846.8951481497568
271,846.8951481497568
272,846.8951481497568
273,846.8951481497568
274,682.4809050685183
275,576.4398431949434
276,894.6803514440624
277,894.6803514440624
278,894.6803514440624
279,894.6803514440624
280,894.6803514440624
281,682.4809050685183
282,576.4398431949434
283,894.6803514440624
284,894.6803514440624
285,894.6803514440624
286,894.6803514440624
287,894.6803514440624
288,682.4809050685183
289,576.4398431949434
290,894.6803514440624
291,894.6803514440624
292,894.6803514440624
293,894.6803514440624
294,894.6803514440624
295,682.4809050685183
296,576.4398431949434
297,894.6803514440624
298,894.6803514440624
299,894.6803514440624
300,894.6803514440624
301,894.6803514440624
302,682.4809050685183
303,576.4398431949434
304,894.6803514440624
305,952.1859206661675
306,952.1859206661675
307,952.1859206661675
308,952.1859206661675
309,736.1784593513655
310,625.4964183726606
311,952.1859206661675
312,952.1859206661675
313,952.1859206661675
314,952.1859206661675
315,952.1859206661675
316,736.1784593513655
317,625.4964183726606
318,952.1859206661675
319,952.1859206661675
320,952.1859206661675
321,952.1859206661675
322,952.1859206661675
323,736.1784593513655
324,625.4964183726606
325,952.1859206661675
326,952.1859206661675
327,952.1859206661675
328,952.1859206661675
329,952.1859206661675
330,736.1784593513655
331,625.4964183726606
332,952.1859206661675
333,952.1859206661675
334,952.1859206661675
335,900.8818300941887
336,900.8818300941887
337,678.3382234421804
338,571.1225971041722
339,900.8818300941887
340,900.8818300941887
341,900.8818300941887
342,900.8818300941887
343,900.8818300941887
344,678.3382234421804
345,571.1225971041722
346,900.8818300941887
347,900.8818300941887
348,900.8818300941887
349,900.8818300941887
350,900.8818300941887
351,678.3382234421804
352,571.1225971041722
353,900.8818300941887
354,900.8818300941887
355,900.8818300941887
356,900.8818300941887
357,900.8818300941887
358,678.3382234421804
359,571.1225971041722
360,900.8818300941887
361,900.8818300941887
362,900.8818300941887
363,900.8818300941887
364,900.8818300941887
365,678.3382234421804
