,VAL
0,773.508221350665
1,773.508221350665
2,773.508221350665
3,773.508221350665
4,773.508221350665
5,588.8937169210975
6,498.576538502232
7,773.508221350665
8,773.508221350665
9,773.508221350665
10,773.508221350665
11,773.508221350665
12,588.8937169210975
13,498.576538502232
14,773.508221350665
15,773.508221350665
16,773.508221350665
17,773.508221350665
18,773.508221350665
19,588.8937169210975
20,498.576538502232
21,773.508221350665
22,773.508221350665
23,773.508221350665
24,773.508221350665
25,773.508221350665
26,588.8937169210975
27,498.576538502232
28,773.508221350665
29,773.508221350665
30,773.508221350665
31,776.8504729540844
32,776.8504729540844
33,589.1171937240827
34,499.5886364138068
35,776.8504729540844
36,776.8504729540844
37,776.8504729540844
38,776.8504729540844
39,776.8504729540844
40,589.1171937240827
41,499.5886364138068
42,776.8504729540844
43,776.8504729540844
44,776.8504729540844
45,776.8504729540844
46,776.8504729540844
47,589.1171937240827
48,499.5886364138068
49,776.8504729540844
50,776.8504729540844
51,776.8504729540844
52,776.8504729540844
53,776.8504729540844
54,589.1171937240827
55,499.5886364138068
56,776.8504729540844
57,776.8504729540844
58,776.8504729540844
59,805.9061204417604
60,805.9061204417604
61,610.9912404112188
62,537.7863197931765
63,805.9061204417604
64,805.9061204417604
65,805.9061204417604
66,805.9061204417604
67,805.9061204417604
68,610.9912404112188
69,537.7863197931765
70,805.9061204417604
71,805.9061204417604
72,805.9061204417604
73,805.9061204417604
74,805.9061204417604
75,610.9912404112188
76,537.7863197931765
77,805.9061204417604
78,805.9061204417604
79,805.9061204417604
80,805.9061204417604
81,805.9061204417604
82,610.9912404112188
83,537.7863197931765
84,805.9061204417604
85,805.9061204417604
86,805.9061204417604
87,805.9061204417604
88,805.9061204417604
89,610.9912404112188
90,512.1016303399405
91,777.5967608482323
92,777.5967608482323
93,777.5967608482323
94,777.5967608482323
95,777.5967608482323
96,582.9115001718626
97,512.1016303399405
98,777.5967608482323
99,777.5967608482323
100,777.5967608482323
101,777.5967608482323
102,777.5967608482323
103,582.9115001718626
104,512.1016303399405
105,777.5967608482323
106,777.5967608482323
107,777.5967608482323
108,777.5967608482323
109,777.5967608482323
110,582.9115001718626
111,512.1016303399405
112,777.5967608482323
113,777.5967608482323
114,777.5967608482323
115,777.5967608482323
116,777.5967608482323
117,582.9115001718626
118,512.1016303399405
119,777.5967608482323
120,716.2009236074159
121,716.2009236074159
122,716.2009236074159
123,716.2009236074159
