,YY,MM,DD,VAL
251,2017,9,8,17
252,2017,9,9,9
253,2017,9,10,12
254,2017,9,11,9
255,2017,9,12,15
256,2017,9,13,23
257,2017,9,14,16
258,2017,9,15,10
259,2017,9,16,11
260,2017,9,17,11
261,2017,9,18,5
262,2017,9,19,8
263,2017,9,20,15
264,2017,9,21,30
265,2017,9,22,42
266,2017,9,23,19
267,2017,9,24,13
268,2017,9,25,18
269,2017,9,26,24
270,2017,9,27,26
271,2017,9,28,26
272,2017,9,29,25
273,2017,9,30,28
274,2017,10,1,34
275,2017,10,2,53
276,2017,10,3,54
277,2017,10,4,75
278,2017,10,5,42
279,2017,10,6,17
280,2017,10,7,29
281,2017,10,8,38
282,2017,10,9,42
283,2017,10,10,37
284,2017,10,11,61
285,2017,10,12,60
286,2017,10,13,67
287,2017,10,14,72
288,2017,10,15,67
289,2017,10,16,72
290,2017,10,17,51
291,2017,10,18,71
292,2017,10,19,88
293,2017,10,20,109
294,2017,10,21,64
295,2017,10,22,14
296,2017,10,23,23
297,2017,10,24,28
298,2017,10,25,48
299,2017,10,26,77
300,2017,10,27,84
301,2017,10,28,62
302,2017,10,29,30
303,2017,10,30,25
304,2017,10,31,33
305,2017,11,1,58
306,2017,11,2,84
307,2017,11,3,91
308,2017,11,4,39
309,2017,11,5,8
310,2017,11,6,9
311,2017,11,7,22
312,2017,11,8,30
313,2017,11,9,39
314,2017,11,10,31
315,2017,11,11,46
316,2017,11,12,7
317,2017,11,13,15
318,2017,11,14,55
319,2017,11,15,17
320,2017,11,16,40
321,2017,11,17,21
322,2017,11,18,9
323,2017,11,19,70
324,2017,11,20,60
325,2017,11,21,94
326,2017,11,22,103
327,2017,11,23,120
328,2017,11,24,97
329,2017,11,25,25
330,2017,11,26,30
331,2017,11,27,49
332,2017,11,28,39
333,2017,11,29,47
334,2017,11,30,24
335,2017,12,1,17
336,2017,12,2,35
337,2017,12,3,61
338,2017,12,4,79
339,2017,12,5,107
340,2017,12,6,119
341,2017,12,7,83
342,2017,12,8,39
343,2017,12,9,28
344,2017,12,10,24
345,2017,12,11,40
346,2017,12,12,48
347,2017,12,13,51
348,2017,12,14,50
349,2017,12,15,23
350,2017,12,16,39
351,2017,12,17,121
352,2017,12,18,51
353,2017,12,19,65
354,2017,12,20,103
355,2017,12,21,105
356,2017,12,22,103
357,2017,12,23,113
358,2017,12,24,110
359,2017,12,25,83
360,2017,12,26,33
361,2017,12,27,15
362,2017,12,28,24
363,2017,12,29,45
364,2017,12,30,78
