,YY,MM,DD,VAL
128,2014,5,8,13.0
129,2014,5,9,14.0
130,2014,5,10,17.0
131,2014,5,11,11.0
132,2014,5,12,6.0
133,2014,5,13,11.0
134,2014,5,14,8.0
135,2014,5,15,12.0
136,2014,5,16,11.0
137,2014,5,17,13.0
138,2014,5,18,20.0
139,2014,5,19,23.0
140,2014,5,20,19.0
141,2014,5,21,17.0
142,2014,5,22,25.0
143,2014,5,23,18.0
144,2014,5,24,16.0
145,2014,5,25,15.0
146,2014,5,26,17.0
147,2014,5,27,0.0
148,2014,5,28,0.0
149,2014,5,29,0.0
150,2014,5,30,6.0
151,2014,5,31,9.0
152,2014,6,1,9.0
153,2014,6,2,12.0
154,2014,6,3,13.0
155,2014,6,4,11.0
156,2014,6,5,15.0
157,2014,6,6,17.0
158,2014,6,7,20.0
159,2014,6,8,17.0
160,2014,6,9,12.0
161,2014,6,10,19.0
162,2014,6,11,13.0
163,2014,6,12,9.0
164,2014,6,13,7.0
165,2014,6,14,7.0
166,2014,6,15,8.0
167,2014,6,16,7.0
168,2014,6,17,9.0
169,2014,6,18,11.0
170,2014,6,19,16.0
171,2014,6,20,10.0
172,2014,6,21,10.0
173,2014,6,22,13.0
174,2014,6,23,12.0
175,2014,6,24,7.0
176,2014,6,25,7.0
177,2014,6,26,11.0
178,2014,6,27,12.0
179,2014,6,28,11.0
180,2014,6,29,5.0
181,2014,6,30,8.0
182,2014,7,1,8.0
183,2014,7,2,8.0
184,2014,7,3,11.0
185,2014,7,4,15.0
186,2014,7,5,16.0
187,2014,7,6,13.0
188,2014,7,7,7.0
189,2014,7,8,8.0
190,2014,7,9,6.0
191,2014,7,10,7.0
192,2014,7,11,10.0
193,2014,7,12,8.0
194,2014,7,13,7.0
195,2014,7,14,10.0
196,2014,7,15,11.0
197,2014,7,16,12.0
198,2014,7,17,12.0
199,2014,7,18,15.0
200,2014,7,19,14.0
201,2014,7,20,9.0
202,2014,7,21,7.0
203,2014,7,22,10.0
204,2014,7,23,9.0
205,2014,7,24,9.0
206,2014,7,25,0.0
207,2014,7,26,0.0
208,2014,7,27,0.0
209,2014,7,28,0.0
210,2014,7,29,0.0
211,2014,7,30,11.0
212,2014,7,31,8.0
213,2014,8,1,8.0
214,2014,8,2,12.0
215,2014,8,3,11.0
216,2014,8,4,9.0
217,2014,8,5,10.0
218,2014,8,6,11.0
219,2014,8,7,11.0
220,2014,8,8,12.0
221,2014,8,9,12.0
222,2014,8,10,13.0
223,2014,8,11,15.0
224,2014,8,12,11.0
225,2014,8,13,8.0
226,2014,8,14,7.0
227,2014,8,15,7.0
228,2014,8,16,7.0
229,2014,8,17,10.0
230,2014,8,18,10.0
231,2014,8,19,11.0
232,2014,8,20,9.0
233,2014,8,21,10.0
234,2014,8,22,10.0
235,2014,8,23,9.0
236,2014,8,24,8.0
237,2014,8,25,14.0
238,2014,8,26,16.0
239,2014,8,27,11.0
240,2014,8,28,13.0
241,2014,8,29,14.0
242,2014,8,30,0.0
243,2014,8,31,0.0
244,2014,9,1,7.0
245,2014,9,2,7.0
246,2014,9,3,12.0
247,2014,9,4,15.0
248,2014,9,5,12.0
249,2014,9,6,11.0
250,2014,9,7,13.0
251,2014,9,8,15.0
252,2014,9,9,6.0
253,2014,9,10,5.0
254,2014,9,11,8.0
255,2014,9,12,7.0
256,2014,9,13,7.0
257,2014,9,14,8.0
258,2014,9,15,9.0
259,2014,9,16,11.0
260,2014,9,17,15.0
261,2014,9,18,17.0
262,2014,9,19,19.0
263,2014,9,20,21.0
264,2014,9,21,19.0
265,2014,9,22,11.0
266,2014,9,23,10.0
267,2014,9,24,14.0
268,2014,9,25,17.0
269,2014,9,26,19.0
270,2014,9,27,16.0
271,2014,9,28,13.0
272,2014,9,29,14.0
273,2014,9,30,16.0
274,2014,10,1,11.0
275,2014,10,2,11.0
276,2014,10,3,13.0
277,2014,10,4,14.0
278,2014,10,5,18.0
279,2014,10,6,17.0
280,2014,10,7,17.0
281,2014,10,8,23.0
282,2014,10,9,20.0
283,2014,10,10,16.0
284,2014,10,11,15.0
285,2014,10,12,18.0
286,2014,10,13,11.0
287,2014,10,14,15.0
288,2014,10,15,23.0
289,2014,10,16,26.0
290,2014,10,17,23.0
291,2014,10,18,14.0
292,2014,10,19,22.0
293,2014,10,20,26.0
294,2014,10,21,8.0
295,2014,10,22,9.0
296,2014,10,23,10.0
297,2014,10,24,6.0
298,2014,10,25,11.0
299,2014,10,26,13.0
300,2014,10,27,16.0
301,2014,10,28,24.0
302,2014,10,29,43.0
303,2014,10,30,39.0
304,2014,10,31,0.0
305,2014,11,1,0.0
306,2014,11,2,0.0
307,2014,11,3,34.0
308,2014,11,4,22.0
309,2014,11,5,18.0
310,2014,11,6,32.0
311,2014,11,7,34.0
312,2014,11,8,26.0
313,2014,11,9,25.0
314,2014,11,10,28.0
315,2014,11,11,19.0
316,2014,11,12,16.0
317,2014,11,13,29.0
318,2014,11,14,30.0
319,2014,11,15,14.0
320,2014,11,16,14.0
321,2014,11,17,17.0
322,2014,11,18,0.0
323,2014,11,19,36.0
324,2014,11,20,46.0
325,2014,11,21,62.0
326,2014,11,22,82.0
327,2014,11,23,72.0
328,2014,11,24,63.0
329,2014,11,25,39.0
330,2014,11,26,42.0
331,2014,11,27,32.0
332,2014,11,28,35.0
333,2014,11,29,35.0
334,2014,11,30,28.0
335,2014,12,1,17.0
336,2014,12,2,11.0
337,2014,12,3,11.0
338,2014,12,4,24.0
339,2014,12,5,25.0
340,2014,12,6,10.0
341,2014,12,7,30.0
342,2014,12,8,21.0
343,2014,12,9,43.0
344,2014,12,10,52.0
345,2014,12,11,62.0
346,2014,12,12,60.0
347,2014,12,13,51.0
348,2014,12,14,72.0
349,2014,12,15,38.0
350,2014,12,16,27.0
351,2014,12,17,28.0
352,2014,12,18,26.0
353,2014,12,19,40.0
354,2014,12,20,42.0
355,2014,12,21,41.0
356,2014,12,22,37.0
357,2014,12,23,28.0
358,2014,12,24,55.0
359,2014,12,25,37.0
360,2014,12,26,22.0
361,2014,12,27,38.0
362,2014,12,28,41.0
363,2014,12,29,36.0
364,2014,12,30,37.0
