,VAL
0,167.0821680036022
1,167.0821680036022
2,167.0821680036022
3,145.24989548742622
4,130.44714085266023
5,167.0821680036022
6,167.0821680036022
7,167.0821680036022
8,167.0821680036022
9,167.0821680036022
10,145.24989548742622
11,130.44714085266023
12,167.0821680036022
13,167.0821680036022
14,167.0821680036022
15,167.0821680036022
16,167.0821680036022
17,145.24989548742622
18,130.44714085266023
19,167.0821680036022
20,167.0821680036022
21,167.0821680036022
22,167.0821680036022
23,167.0821680036022
24,145.24989548742622
25,130.44714085266023
26,167.0821680036022
27,167.0821680036022
28,167.0821680036022
29,167.0821680036022
30,167.0821680036022
31,147.10430314816935
32,132.0393427688345
33,169.6744615918954
34,169.6744615918954
35,169.6744615918954
36,169.6744615918954
37,169.6744615918954
38,147.10430314816935
39,132.0393427688345
40,169.6744615918954
41,169.6744615918954
42,169.6744615918954
43,169.6744615918954
44,169.6744615918954
45,147.10430314816935
46,132.0393427688345
47,169.6744615918954
48,169.6744615918954
49,169.6744615918954
50,169.6744615918954
51,169.6744615918954
52,147.10430314816935
53,132.0393427688345
54,169.6744615918954
55,169.6744615918954
56,169.6744615918954
57,169.6744615918954
58,169.6744615918954
59,134.47429153256778
60,122.55609933813382
61,157.86967833350207
62,157.86967833350207
63,157.86967833350207
64,157.86967833350207
65,157.86967833350207
66,134.47429153256778
67,122.55609933813382
68,157.86967833350207
69,157.86967833350207
70,157.86967833350207
71,157.86967833350207
72,157.86967833350207
73,134.47429153256778
74,122.55609933813382
75,157.86967833350207
76,157.86967833350207
77,157.86967833350207
78,157.86967833350207
79,157.86967833350207
80,134.47429153256778
81,122.55609933813382
82,157.86967833350207
83,157.86967833350207
84,157.86967833350207
85,157.86967833350207
86,157.86967833350207
87,134.47429153256778
88,122.55609933813382
89,157.86967833350207
90,158.7665715941439
91,158.7665715941439
92,158.7665715941439
93,158.7665715941439
94,136.09043638678085
95,125.43583371403457
96,158.7665715941439
97,158.7665715941439
98,158.7665715941439
99,158.7665715941439
100,158.7665715941439
101,136.09043638678085
102,125.43583371403457
103,158.7665715941439
104,158.7665715941439
105,158.7665715941439
106,158.7665715941439
107,158.7665715941439
108,136.09043638678085
109,125.43583371403457
110,158.7665715941439
111,158.7665715941439
112,158.7665715941439
113,158.7665715941439
114,158.7665715941439
115,136.09043638678085
116,125.43583371403457
117,158.7665715941439
118,158.7665715941439
119,158.7665715941439
120,130.01578175161774
121,130.01578175161774
122,108.59950075798805
123,100.05672897069707
124,130.01578175161774
125,130.01578175161774
126,130.01578175161774
127,130.01578175161774
128,130.01578175161774
129,108.59950075798805
130,100.05672897069707
131,130.01578175161774
132,130.01578175161774
133,130.01578175161774
134,130.01578175161774
135,130.01578175161774
