,VAL
0,281.17551577326043
1,281.17551577326043
2,281.17551577326043
3,258.3232243356111
4,236.2980553072557
5,281.17551577326043
6,281.17551577326043
7,281.17551577326043
8,281.17551577326043
9,281.17551577326043
10,258.3232243356111
11,236.2980553072557
12,281.17551577326043
13,281.17551577326043
14,281.17551577326043
15,281.17551577326043
16,281.17551577326043
17,258.3232243356111
18,236.2980553072557
19,281.17551577326043
20,281.17551577326043
21,281.17551577326043
22,281.17551577326043
23,281.17551577326043
24,258.3232243356111
25,236.2980553072557
26,281.17551577326043
27,281.17551577326043
28,281.17551577326043
29,281.17551577326043
30,281.17551577326043
31,259.34637859373277
32,237.1235177398978
33,282.85646500874986
34,282.85646500874986
35,282.85646500874986
36,282.85646500874986
37,282.85646500874986
38,259.34637859373277
39,237.1235177398978
40,282.85646500874986
41,282.85646500874986
42,282.85646500874986
43,282.85646500874986
44,282.85646500874986
45,259.34637859373277
46,237.1235177398978
47,282.85646500874986
48,282.85646500874986
49,282.85646500874986
50,282.85646500874986
51,282.85646500874986
52,259.34637859373277
53,237.1235177398978
54,282.85646500874986
55,282.85646500874986
56,282.85646500874986
57,282.85646500874986
58,282.85646500874986
59,259.34637859373277
60,186.91694059745598
61,224.3459813296683
62,224.3459813296683
63,224.3459813296683
64,224.3459813296683
65,224.3459813296683
66,203.492104863706
67,186.91694059745598
68,224.3459813296683
69,224.3459813296683
70,224.3459813296683
71,224.3459813296683
72,224.3459813296683
73,203.492104863706
74,186.91694059745598
75,224.3459813296683
76,224.3459813296683
77,224.3459813296683
78,224.3459813296683
79,224.3459813296683
80,203.492104863706
81,186.91694059745598
82,224.3459813296683
83,224.3459813296683
84,224.3459813296683
85,224.3459813296683
86,224.3459813296683
87,203.492104863706
88,186.91694059745598
89,224.3459813296683
90,224.3459813296683
91,186.82254417925898
92,186.82254417925898
93,186.82254417925898
94,168.18848420932767
95,155.08532890473984
96,186.82254417925898
97,186.82254417925898
98,186.82254417925898
99,186.82254417925898
100,186.82254417925898
101,168.18848420932767
102,155.08532890473984
103,186.82254417925898
104,186.82254417925898
105,186.82254417925898
106,186.82254417925898
107,186.82254417925898
108,168.18848420932767
109,155.08532890473984
110,186.82254417925898
111,186.82254417925898
112,186.82254417925898
113,186.82254417925898
114,186.82254417925898
115,168.18848420932767
116,155.08532890473984
117,186.82254417925898
118,186.82254417925898
119,186.82254417925898
120,186.82254417925898
121,103.23490760057699
122,88.44424302842751
123,81.28308619556881
124,103.23490760057699
125,103.23490760057699
126,103.23490760057699
127,103.23490760057699
128,103.23490760057699
129,88.44424302842751
130,81.28308619556881
131,103.23490760057699
132,103.23490760057699
133,103.23490760057699
134,103.23490760057699
135,103.23490760057699
136,88.44424302842751
137,81.28308619556881
138,103.23490760057699
139,103.23490760057699
140,103.23490760057699
141,103.23490760057699
142,103.23490760057699
143,88.44424302842751
144,81.28308619556881
145,103.23490760057699
146,103.23490760057699
147,103.23490760057699
148,103.23490760057699
149,103.23490760057699
150,88.44424302842751
151,81.28308619556881
152,115.69819644012175
153,115.69819644012175
154,115.69819644012175
155,115.69819644012175
156,115.69819644012175
157,93.49573251958044
158,87.83861959165904
159,115.69819644012175
160,115.69819644012175
161,115.69819644012175
162,115.69819644012175
163,115.69819644012175
164,93.49573251958044
165,87.83861959165904
166,115.69819644012175
167,115.69819644012175
168,115.69819644012175
169,115.69819644012175
170,115.69819644012175
171,93.49573251958044
172,87.83861959165904
173,115.69819644012175
174,115.69819644012175
175,115.69819644012175
176,115.69819644012175
177,115.69819644012175
178,93.49573251958044
179,87.83861959165904
