,VAL
0,304.75672198011137
1,304.75672198011137
2,304.75672198011137
3,304.75672198011137
4,304.75672198011137
5,279.53544638703454
6,255.5239687932521
7,304.75672198011137
8,304.75672198011137
9,304.75672198011137
10,304.75672198011137
11,304.75672198011137
12,279.53544638703454
13,255.5239687932521
14,304.75672198011137
15,304.75672198011137
16,304.75672198011137
17,304.75672198011137
18,304.75672198011137
19,279.53544638703454
20,255.5239687932521
21,304.75672198011137
22,304.75672198011137
23,304.75672198011137
24,304.75672198011137
25,304.75672198011137
26,279.53544638703454
27,255.5239687932521
28,304.75672198011137
29,304.75672198011137
30,304.75672198011137
31,306.46911393419896
32,306.46911393419896
33,280.555356811008
34,256.33581601251024
35,306.46911393419896
36,306.46911393419896
37,306.46911393419896
38,306.46911393419896
39,306.46911393419896
40,280.555356811008
41,256.33581601251024
42,306.46911393419896
43,306.46911393419896
44,306.46911393419896
45,306.46911393419896
46,306.46911393419896
47,280.555356811008
48,256.33581601251024
49,306.46911393419896
50,306.46911393419896
51,306.46911393419896
52,306.46911393419896
53,306.46911393419896
54,280.555356811008
55,256.33581601251024
56,306.46911393419896
57,306.46911393419896
58,306.46911393419896
59,244.52658490008452
60,244.52658490008452
61,221.26552567068663
62,203.17211354569525
63,244.52658490008452
64,244.52658490008452
65,244.52658490008452
66,244.52658490008452
67,244.52658490008452
68,221.26552567068663
69,203.17211354569525
70,244.52658490008452
71,244.52658490008452
72,244.52658490008452
73,244.52658490008452
74,244.52658490008452
75,221.26552567068663
76,203.17211354569525
77,244.52658490008452
78,244.52658490008452
79,244.52658490008452
80,244.52658490008452
81,244.52658490008452
82,221.26552567068663
83,203.17211354569525
84,244.52658490008452
85,244.52658490008452
86,244.52658490008452
87,244.52658490008452
88,244.52658490008452
89,221.26552567068663
90,170.717603000746
91,205.97945815873956
92,205.97945815873956
93,205.97945815873956
94,205.97945815873956
95,205.97945815873956
96,185.0907995189661
97,170.717603000746
98,205.97945815873956
99,205.97945815873956
100,205.97945815873956
101,205.97945815873956
102,205.97945815873956
103,185.0907995189661
104,170.717603000746
105,205.97945815873956
106,205.97945815873956
107,205.97945815873956
108,205.97945815873956
109,205.97945815873956
110,185.0907995189661
111,170.717603000746
112,205.97945815873956
113,205.97945815873956
114,205.97945815873956
115,205.97945815873956
116,205.97945815873956
117,185.0907995189661
118,170.717603000746
119,205.97945815873956
120,116.5300724333774
121,116.5300724333774
122,116.5300724333774
123,116.5300724333774
124,99.75012145598625
125,91.74026745315194
126,116.5300724333774
127,116.5300724333774
128,116.5300724333774
129,116.5300724333774
130,116.5300724333774
131,99.75012145598625
132,91.74026745315194
133,116.5300724333774
134,116.5300724333774
135,116.5300724333774
136,116.5300724333774
137,116.5300724333774
138,99.75012145598625
139,91.74026745315194
140,116.5300724333774
141,116.5300724333774
142,116.5300724333774
143,116.5300724333774
144,116.5300724333774
145,99.75012145598625
146,91.74026745315194
147,116.5300724333774
148,116.5300724333774
149,116.5300724333774
150,116.5300724333774
151,131.45809492365754
152,105.76362562798673
153,99.47437058086766
154,131.45809492365754
155,131.45809492365754
156,131.45809492365754
157,131.45809492365754
158,131.45809492365754
159,105.76362562798673
160,99.47437058086766
161,131.45809492365754
162,131.45809492365754
163,131.45809492365754
164,131.45809492365754
165,131.45809492365754
166,105.76362562798673
167,99.47437058086766
168,131.45809492365754
169,131.45809492365754
170,131.45809492365754
171,131.45809492365754
172,131.45809492365754
173,105.76362562798673
174,99.47437058086766
175,131.45809492365754
176,131.45809492365754
177,131.45809492365754
178,131.45809492365754
179,131.45809492365754
180,105.76362562798673
181,99.38545523626752
182,131.36705044710212
183,131.36705044710212
184,131.36705044710212
185,131.36705044710212
186,131.36705044710212
187,105.66843983234085
188,99.38545523626752
189,131.36705044710212
190,131.36705044710212
191,131.36705044710212
192,131.36705044710212
193,131.36705044710212
194,105.66843983234085
195,99.38545523626752
196,131.36705044710212
197,131.36705044710212
198,131.36705044710212
199,131.36705044710212
200,131.36705044710212
201,105.66843983234085
202,99.38545523626752
203,131.36705044710212
204,131.36705044710212
205,131.36705044710212
206,131.36705044710212
207,131.36705044710212
208,105.66843983234085
209,99.38545523626752
210,131.36705044710212
211,131.36705044710212
212,122.98652545121035
213,122.98652545121035
214,122.98652545121035
215,100.38195784772235
216,94.65689467890556
217,122.98652545121035
218,122.98652545121035
219,122.98652545121035
220,122.98652545121035
221,122.98652545121035
222,100.38195784772235
223,94.65689467890556
224,122.98652545121035
225,122.98652545121035
226,122.98652545121035
227,122.98652545121035
228,122.98652545121035
229,100.38195784772235
230,94.65689467890556
231,122.98652545121035
232,122.98652545121035
233,122.98652545121035
234,122.98652545121035
235,122.98652545121035
236,100.38195784772235
237,94.65689467890556
238,122.98652545121035
239,122.98652545121035
240,122.98652545121035
241,122.98652545121035
242,122.98652545121035
243,99.88823006714534
244,90.19472836324941
245,115.58249447537618
246,115.58249447537618
247,115.58249447537618
248,115.58249447537618
249,115.58249447537618
250,99.88823006714534
251,90.19472836324941
252,115.58249447537618
253,115.58249447537618
254,115.58249447537618
255,115.58249447537618
256,115.58249447537618
257,99.88823006714534
258,90.19472836324941
259,115.58249447537618
260,115.58249447537618
261,115.58249447537618
262,115.58249447537618
263,115.58249447537618
264,99.88823006714534
265,90.19472836324941
266,115.58249447537618
267,115.58249447537618
268,115.58249447537618
269,115.58249447537618
270,115.58249447537618
271,99.88823006714534
272,90.19472836324941
273,196.40995349654497
274,196.40995349654497
275,196.40995349654497
276,196.40995349654497
277,196.40995349654497
278,177.05437316294092
279,161.529439518108
280,196.40995349654497
281,196.40995349654497
282,196.40995349654497
283,196.40995349654497
284,196.40995349654497
285,177.05437316294092
286,161.529439518108
287,196.40995349654497
288,196.40995349654497
289,196.40995349654497
290,196.40995349654497
291,196.40995349654497
292,177.05437316294092
293,161.529439518108
294,196.40995349654497
295,196.40995349654497
