,YY,MM,DD,VAL
0,2017,12,31,39.975
1,2018,1,1,20.78999999
2,2018,1,2,8.3725
3,2018,1,3,7.673333
4,2018,1,4,46.97833299
5,2018,1,5,29.754999
6,2018,1,6,33.55916599
7,2018,1,7,22.68666599
8,2018,1,8,19.09666599
9,2018,1,9,13.733333
10,2018,1,10,21.765833
11,2018,1,11,28.99833299
12,2018,1,12,22.342499
13,2018,1,13,0.0
14,2018,1,14,0.0
15,2018,1,15,68.3225
16,2018,1,16,32.179166
17,2018,1,17,9.45749999
18,2018,1,18,16.236666
19,2018,1,19,21.537499
20,2018,1,20,6.319166
21,2018,1,21,23.194167
22,2018,1,22,60.47916599
23,2018,1,23,69.854166
24,2018,1,24,47.55166599
25,2018,1,25,79.05249899
26,2018,1,26,37.392499
27,2018,1,27,31.72166599
28,2018,1,28,43.75499899
29,2018,1,29,47.15833299
30,2018,1,30,60.765833
31,2018,1,31,40.202499
32,2018,2,1,12.033333
33,2018,2,2,18.27666599
34,2018,2,3,0.0
35,2018,2,4,0.0
36,2018,2,5,25.879999
37,2018,2,6,34.83249899
38,2018,2,7,45.14333299
39,2018,2,8,36.305
40,2018,2,9,28.113333
41,2018,2,10,34.343333
42,2018,2,11,51.22833299
43,2018,2,12,27.324166
44,2018,2,13,22.94999899
45,2018,2,14,45.750833
46,2018,2,15,65.282498
47,2018,2,16,74.776666
48,2018,2,17,75.858333
49,2018,2,18,28.69333299
50,2018,2,19,47.935
51,2018,2,20,50.8425
52,2018,2,21,52.100833
53,2018,2,22,38.72333299
54,2018,2,23,41.25916699
55,2018,2,24,26.389999
56,2018,2,25,26.54583299
57,2018,2,26,26.99749999
58,2018,2,27,43.97166599
59,2018,2,28,63.16749899
60,2018,3,1,76.669999
61,2018,3,2,48.319999
62,2018,3,3,42.9925
63,2018,3,4,53.50249999
64,2018,3,5,62.265833
65,2018,3,6,38.87999899
66,2018,3,7,15.855833
67,2018,3,8,24.648333
68,2018,3,9,27.93
69,2018,3,10,25.270833
70,2018,3,11,10.204166
71,2018,3,12,19.065833
72,2018,3,13,14.912499
73,2018,3,14,16.405
74,2018,3,15,8.78249899
75,2018,3,16,11.973333
76,2018,3,17,4.6725
77,2018,3,18,12.463333
78,2018,3,19,28.4325
79,2018,3,20,26.17166599
80,2018,3,21,28.69916699
81,2018,3,22,48.17499999
82,2018,3,23,34.34583299
83,2018,3,24,21.80416599
84,2018,3,25,39.42583299
85,2018,3,26,21.323333
86,2018,3,27,36.960833
87,2018,3,28,0.0
88,2018,3,29,0.0
89,2018,3,30,0.0
90,2018,3,31,0.0
91,2018,4,1,0.0
92,2018,4,2,0.0
93,2018,4,3,11.896666
94,2018,4,4,11.163636
95,2018,4,5,0.0
96,2018,4,6,31.51333199
97,2018,4,7,35.084167
98,2018,4,8,18.83833299
99,2018,4,9,10.864166
100,2018,4,10,5.2225
101,2018,4,11,5.735
102,2018,4,12,7.7
103,2018,4,13,9.661666
104,2018,4,14,12.702499
105,2018,4,15,21.911666
106,2018,4,16,28.59583299
107,2018,4,17,34.45583299
108,2018,4,18,26.535
109,2018,4,19,26.091666
110,2018,4,20,27.453333
111,2018,4,21,24.2525
112,2018,4,22,27.156666
113,2018,4,23,30.72999899
114,2018,4,24,31.844999
115,2018,4,25,29.09583299
116,2018,4,26,24.405833
117,2018,4,27,27.050833
118,2018,4,28,18.946666
119,2018,4,29,13.440833
120,2018,4,30,12.073333
121,2018,5,1,7.13499999
122,2018,5,2,16.885
123,2018,5,3,20.265833
124,2018,5,4,22.191666
125,2018,5,5,21.355833
126,2018,5,6,16.42916599
127,2018,5,7,17.04909
128,2018,5,8,12.4875
129,2018,5,9,12.16499999
130,2018,5,10,12.151666
131,2018,5,11,11.17
132,2018,5,12,9.5875
133,2018,5,13,6.20833299
134,2018,5,14,10.51249999
135,2018,5,15,16.67249899
136,2018,5,16,11.311666
137,2018,5,17,13.255
138,2018,5,18,8.068333
139,2018,5,19,7.70916599
140,2018,5,20,8.42333299
141,2018,5,21,15.299166
142,2018,5,22,14.423333
143,2018,5,23,16.76333299
144,2018,5,24,18.287499
145,2018,5,25,21.073333
146,2018,5,26,22.134166
147,2018,5,27,10.596666
148,2018,5,28,12.178333
149,2018,5,29,18.684166
150,2018,5,30,18.648333
151,2018,5,31,22.15916599
152,2018,6,1,21.8675
153,2018,6,2,19.17249999
154,2018,6,3,18.29749999
155,2018,6,4,22.63249899
156,2018,6,5,18.744999
157,2018,6,6,15.874166
158,2018,6,7,7.67416599
159,2018,6,8,11.48499999
160,2018,6,9,16.69333299
161,2018,6,10,24.52583299
162,2018,6,11,23.496666
163,2018,6,12,9.170833
164,2018,6,13,6.5425
165,2018,6,14,11.605833
166,2018,6,15,15.912499
167,2018,6,16,17.97833299
168,2018,6,17,17.093333
169,2018,6,18,18.43666599
170,2018,6,19,21.055833
171,2018,6,20,22.725833
172,2018,6,21,12.969166
173,2018,6,22,12.574166
174,2018,6,23,12.844999
175,2018,6,24,16.67749999
176,2018,6,25,12.6775
177,2018,6,26,14.692499
178,2018,6,27,10.668333
179,2018,6,28,9.214166
180,2018,6,29,15.238333
181,2018,6,30,21.02749899
182,2018,7,1,21.74166599
183,2018,7,2,26.88833299
184,2018,7,3,14.866666
185,2018,7,4,10.130833
186,2018,7,5,8.09083299
187,2018,7,6,8.28916599
188,2018,7,7,11.383333
189,2018,7,8,14.346666
190,2018,7,9,14.9625
191,2018,7,10,14.688333
192,2018,7,11,19.8225
193,2018,7,12,22.05333299
194,2018,7,13,15.935
195,2018,7,14,11.943333
196,2018,7,15,9.74666599
197,2018,7,16,11.400833
198,2018,7,17,11.98
199,2018,7,18,16.039166
200,2018,7,19,19.550833
201,2018,7,20,7.40333299
202,2018,7,21,4.93499999
203,2018,7,22,13.21
204,2018,7,23,13.716666
205,2018,7,24,19.315833
206,2018,7,25,23.42083299
207,2018,7,26,14.579999
208,2018,7,27,19.57499999
209,2018,7,28,10.799166
210,2018,7,29,15.49666599
211,2018,7,30,18.606666
212,2018,7,31,20.327499
213,2018,8,1,12.71249899
214,2018,8,2,16.49249899
215,2018,8,3,18.653333
216,2018,8,4,15.7925
217,2018,8,5,20.314999
218,2018,8,6,10.719166
219,2018,8,7,17.72999899
220,2018,8,8,16.181666
221,2018,8,9,17.82499999
222,2018,8,10,15.556666
223,2018,8,11,15.369999
224,2018,8,12,10.96
225,2018,8,13,7.88416599
226,2018,8,14,10.91666599
227,2018,8,15,9.133333
228,2018,8,16,12.57499999
229,2018,8,17,11.30249899
230,2018,8,18,12.54749999
231,2018,8,19,10.565833
232,2018,8,20,10.705833
233,2018,8,21,16.389999
234,2018,8,22,15.88
235,2018,8,23,12.11999999
236,2018,8,24,10.52416599
237,2018,8,25,5.848333
238,2018,8,26,5.99416599
239,2018,8,27,10.795
240,2018,8,28,13.390833
241,2018,8,29,21.384166
242,2018,8,30,10.455
243,2018,8,31,5.228333
244,2018,9,1,4.25916599
245,2018,9,2,5.318333
246,2018,9,3,8.488333
247,2018,9,4,11.16583299
248,2018,9,5,17.35416599
249,2018,9,6,12.876666
250,2018,9,7,15.3175
251,2018,9,8,14.719166
252,2018,9,9,19.976666
253,2018,9,10,21.986666
254,2018,9,11,23.08833299
255,2018,9,12,29.13083299
256,2018,9,13,14.664999
257,2018,9,14,22.23333299
258,2018,9,15,25.066666
259,2018,9,16,25.751666
260,2018,9,17,18.79249899
261,2018,9,18,21.59499999
262,2018,9,19,22.75666599
263,2018,9,20,22.634166
264,2018,9,21,26.787499
265,2018,9,22,28.919166
266,2018,9,23,11.783333
267,2018,9,24,12.783333
268,2018,9,25,11.7225
269,2018,9,26,20.948333
270,2018,9,27,16.646666
271,2018,9,28,15.438333
272,2018,9,29,20.52583299
