,YY,MM,DD,VAL
0,2019,12,31,61.48333
1,2020,1,1,45.79916999
2,2020,1,2,46.42665999
3,2020,1,3,33.1225
4,2020,1,4,19.01916999
5,2020,1,5,38.08165999
6,2020,1,6,60.04831
7,2020,1,7,78.51833
8,2020,1,8,52.97249999
9,2020,1,9,25.1875
10,2020,1,10,47.31
11,2020,1,11,22.39999999
12,2020,1,12,48.56333
13,2020,1,13,57.4925
14,2020,1,14,98.19992
15,2020,1,15,65.71332999
16,2020,1,16,35.88083
17,2020,1,17,57.05165999
18,2020,1,18,26.83749999
19,2020,1,19,11.10333
20,2020,1,20,21.24583
21,2020,1,21,40.2175
22,2020,1,22,48.12832999
23,2020,1,23,60.24665999
24,2020,1,24,67.82582999
25,2020,1,25,60.83666
26,2020,1,26,54.73666
27,2020,1,27,48.4925
28,2020,1,28,12.57499999
29,2020,1,29,19.565
30,2020,1,30,31.13416
31,2020,1,31,34.67499999
32,2020,2,1,28.69249999
33,2020,2,2,43.13582999
34,2020,2,3,23.50416999
35,2020,2,4,7.815
36,2020,2,5,15.49416
37,2020,2,6,26.22582999
38,2020,2,7,40.92333
39,2020,2,8,68.7625
40,2020,2,9,59.50415999
41,2020,2,10,23.835
42,2020,2,11,5.23083
43,2020,2,12,13.94666999
44,2020,2,13,17.805
45,2020,2,14,25.65665999
46,2020,2,15,63.63083
47,2020,2,16,79.14583
48,2020,2,17,61.53
49,2020,2,18,24.72417
50,2020,2,19,13.43
51,2020,2,20,29.15749999
52,2020,2,21,51.33666999
53,2020,2,22,60.09333
54,2020,2,23,60.37915999
55,2020,2,24,70.39916999
56,2020,2,25,28.82916
57,2020,2,26,5.61
58,2020,2,27,6.30916999
59,2020,2,28,16.97082999
60,2020,2,29,22.54916
61,2020,3,1,20.745
62,2020,3,2,6.03833
63,2020,3,3,10.55833
64,2020,3,4,18.54582999
65,2020,3,5,20.195
66,2020,3,6,18.21249999
67,2020,3,7,8.24
68,2020,3,8,19.465
69,2020,3,9,13.73917
70,2020,3,10,19.01749999
71,2020,3,11,40.20832999
72,2020,3,12,33.76915999
73,2020,3,13,21.67916999
74,2020,3,14,20.15416
75,2020,3,15,20.5725
76,2020,3,16,29.49583
77,2020,3,17,33.25583
78,2020,3,18,26.25083
79,2020,3,19,30.44667
80,2020,3,20,19.4925
81,2020,3,21,35.63667
82,2020,3,22,17.78083
83,2020,3,23,20.2075
84,2020,3,24,18.29582999
85,2020,3,25,23.92082999
86,2020,3,26,30.49665999
87,2020,3,27,53.45333
88,2020,3,28,66.20583
89,2020,3,29,15.0725
90,2020,3,30,11.06333
91,2020,3,31,20.41167
92,2020,4,1,29.55583
93,2020,4,2,35.5375
94,2020,4,3,40.38
95,2020,4,4,30.50499999
96,2020,4,5,25.87832999
97,2020,4,6,29.24082999
98,2020,4,7,30.14249999
99,2020,4,8,26.6275
100,2020,4,9,21.1975
101,2020,4,10,19.34
102,2020,4,11,12.6275
103,2020,4,12,11.29332999
104,2020,4,13,15.36917
105,2020,4,14,19.18417
106,2020,4,15,24.78999999
107,2020,4,16,21.75415999
108,2020,4,17,18.46667
109,2020,4,18,26.8775
110,2020,4,19,25.0775
111,2020,4,20,18.06833
112,2020,4,21,19.39583
113,2020,4,22,23.44916999
114,2020,4,23,26.62083
115,2020,4,24,20.98833
116,2020,4,25,13.11999999
117,2020,4,26,14.38917
118,2020,4,27,10.89082999
119,2020,4,28,6.43499999
120,2020,4,29,10.27333
121,2020,4,30,5.78
122,2020,5,1,6.05332999
123,2020,5,2,6.51499999
124,2020,5,3,9.6675
125,2020,5,4,15.18833
126,2020,5,5,21.00415999
127,2020,5,6,19.50499999
128,2020,5,7,22.53915999
129,2020,5,8,15.79416999
130,2020,5,9,13.58916999
131,2020,5,10,9.16666999
132,2020,5,11,7.51166999
133,2020,5,12,11.5075
134,2020,5,13,12.135
135,2020,5,14,11.2875
136,2020,5,15,11.66916999
137,2020,5,16,11.3975
138,2020,5,17,15.81
139,2020,5,18,13.1175
140,2020,5,19,20.1325
141,2020,5,20,18.32167
142,2020,5,21,22.68917
143,2020,5,22,24.08583
144,2020,5,23,7.55083
145,2020,5,24,7.79499999
146,2020,5,25,12.74417
147,2020,5,26,11.06333
148,2020,5,27,18.12332999
149,2020,5,28,12.88
150,2020,5,29,16.96916999
151,2020,5,30,12.61917
152,2020,5,31,18.7875
153,2020,6,1,16.6325
154,2020,6,2,10.81417
155,2020,6,3,4.99417
156,2020,6,4,6.0475
157,2020,6,5,10.03083
158,2020,6,6,7.26832999
159,2020,6,7,5.32416999
160,2020,6,8,7.23249999
161,2020,6,9,6.96999999
162,2020,6,10,7.03833
163,2020,6,11,12.04332999
164,2020,6,12,10.0525
165,2020,6,13,9.14
166,2020,6,14,12.29833
167,2020,6,15,12.32832999
168,2020,6,16,4.83666999
169,2020,6,17,7.85832999
170,2020,6,18,9.99333
171,2020,6,19,5.43332999
172,2020,6,20,7.73249999
173,2020,6,21,7.53833
174,2020,6,22,10.21167
175,2020,6,23,21.55833
176,2020,6,24,21.5425
177,2020,6,25,13.8325
178,2020,6,26,17.07416999
179,2020,6,27,18.85166999
180,2020,6,28,19.66499999
181,2020,6,29,20.49416
182,2020,6,30,23.5375
183,2020,7,1,14.67167
184,2020,7,2,8.77582999
185,2020,7,3,8.01083
186,2020,7,4,12.74333
