,VAL
0,400.3083744151048
1,400.3083744151048
2,400.3083744151048
3,400.3083744151048
4,399.08916796645593
5,396.9788872045863
6,400.3083744151048
7,400.3083744151048
8,400.3083744151048
9,400.3083744151048
10,400.3083744151048
11,399.08916796645593
12,396.9788872045863
13,400.3083744151048
14,400.3083744151048
15,400.3083744151048
16,400.3083744151048
17,400.3083744151048
18,399.08916796645593
19,396.9788872045863
20,400.3083744151048
21,400.3083744151048
22,400.3083744151048
23,400.3083744151048
24,400.3083744151048
25,399.08916796645593
26,396.9788872045863
27,400.3083744151048
28,400.3083744151048
29,400.3083744151048
30,400.3083744151048
31,400.51932179012994
32,399.1909617615839
33,397.0800055198785
34,400.51932179012994
35,400.51932179012994
36,400.51932179012994
37,400.51932179012994
38,400.51932179012994
39,399.1909617615839
40,397.0800055198785
41,400.51932179012994
42,400.51932179012994
43,400.51932179012994
44,400.51932179012994
45,400.51932179012994
46,399.1909617615839
47,397.0800055198785
48,400.51932179012994
49,400.51932179012994
50,400.51932179012994
51,400.51932179012994
52,400.51932179012994
53,399.1909617615839
54,397.0800055198785
55,400.51932179012994
56,400.51932179012994
57,400.51932179012994
58,400.51932179012994
59,496.166958750739
60,400.3031672073516
61,398.69253957263004
62,496.166958750739
63,496.166958750739
64,496.166958750739
65,496.166958750739
66,496.166958750739
67,400.3031672073516
68,398.69253957263004
69,496.166958750739
70,496.166958750739
71,496.166958750739
72,496.166958750739
73,496.166958750739
74,400.3031672073516
75,398.69253957263004
76,496.166958750739
77,496.166958750739
78,496.166958750739
79,496.166958750739
80,496.166958750739
81,400.3031672073516
82,398.69253957263004
83,496.166958750739
84,496.166958750739
85,496.166958750739
86,496.166958750739
87,496.166958750739
88,400.3031672073516
89,398.69253957263004
90,495.38325910999123
91,495.38325910999123
92,495.38325910999123
93,495.38325910999123
94,495.38325910999123
95,399.54733457841894
96,397.9981160226728
97,495.38325910999123
98,495.38325910999123
99,495.38325910999123
100,495.38325910999123
101,495.38325910999123
102,399.54733457841894
103,397.9981160226728
104,495.38325910999123
105,495.38325910999123
106,495.38325910999123
107,495.38325910999123
108,495.38325910999123
109,399.54733457841894
110,397.9981160226728
111,495.38325910999123
112,495.38325910999123
113,495.38325910999123
114,495.38325910999123
115,495.38325910999123
116,399.54733457841894
117,397.9981160226728
118,495.38325910999123
119,495.38325910999123
120,494.0614337847628
121,494.0614337847628
122,494.0614337847628
123,398.2774641056073
124,396.829137442118
125,494.0614337847628
126,494.0614337847628
127,494.0614337847628
128,494.0614337847628
129,494.0614337847628
130,398.2774641056073
131,396.829137442118
132,494.0614337847628
133,494.0614337847628
134,494.0614337847628
135,494.0614337847628
136,494.0614337847628
137,398.2774641056073
138,396.829137442118
139,494.0614337847628
140,494.0614337847628
141,494.0614337847628
142,494.0614337847628
143,494.0614337847628
144,398.2774641056073
145,396.829137442118
146,494.0614337847628
147,494.0614337847628
148,494.0614337847628
149,494.0614337847628
150,494.0614337847628
151,399.19194298385287
152,398.6649802681661
153,542.8750087453999
154,542.8750087453999
155,542.8750087453999
156,542.8750087453999
157,542.8750087453999
158,399.19194298385287
159,398.6649802681661
160,542.8750087453999
161,542.8750087453999
162,542.8750087453999
163,542.8750087453999
164,542.8750087453999
165,399.19194298385287
166,398.6649802681661
167,542.8750087453999
168,542.8750087453999
169,542.8750087453999
170,542.8750087453999
171,542.8750087453999
172,399.19194298385287
173,398.6649802681661
174,542.8750087453999
175,542.8750087453999
176,542.8750087453999
177,542.8750087453999
178,542.8750087453999
179,399.19194298385287
180,398.6649802681661
181,542.8245345727697
182,542.8245345727697
183,542.8245345727697
184,542.8245345727697
185,542.8245345727697
186,399.1384304923141
187,398.6132144686106
188,542.8245345727697
189,542.8245345727697
190,542.8245345727697
191,542.8245345727697
192,542.8245345727697
193,399.1384304923141
194,398.6132144686106
195,542.8245345727697
196,542.8245345727697
197,542.8245345727697
198,542.8245345727697
199,542.8245345727697
200,399.1384304923141
201,398.6132144686106
202,542.8245345727697
203,542.8245345727697
204,542.8245345727697
205,542.8245345727697
206,542.8245345727697
207,399.1384304923141
208,398.6132144686106
209,542.8245345727697
210,542.8245345727697
211,542.8245345727697
212,542.045965058791
213,542.045965058791
214,398.58928128735715
215,398.067618242906
216,542.045965058791
217,542.045965058791
218,542.045965058791
219,542.045965058791
220,542.045965058791
221,398.58928128735715
222,398.067618242906
223,542.045965058791
224,542.045965058791
225,542.045965058791
226,542.045965058791
227,542.045965058791
228,398.58928128735715
229,398.067618242906
230,542.045965058791
231,542.045965058791
232,542.045965058791
233,542.045965058791
234,542.045965058791
235,398.58928128735715
236,398.067618242906
237,542.045965058791
238,542.045965058791
239,542.045965058791
240,542.045965058791
241,542.045965058791
242,398.58928128735715
243,396.5247220536789
244,398.3077508156114
245,398.3077508156114
246,398.3077508156114
247,398.3077508156114
248,398.3077508156114
249,398.74201096322673
250,396.5247220536789
251,398.3077508156114
252,398.3077508156114
253,398.3077508156114
254,398.3077508156114
255,398.3077508156114
256,398.74201096322673
257,396.5247220536789
258,398.3077508156114
259,398.3077508156114
260,398.3077508156114
261,398.3077508156114
262,398.3077508156114
263,398.74201096322673
264,396.5247220536789
265,398.3077508156114
266,398.3077508156114
267,398.3077508156114
268,398.3077508156114
269,398.3077508156114
270,398.74201096322673
271,396.5247220536789
272,398.3077508156114
273,399.20236685645176
274,399.20236685645176
275,399.20236685645176
276,399.20236685645176
277,399.5975020953883
278,397.27614177586076
279,399.20236685645176
280,399.20236685645176
281,399.20236685645176
282,399.20236685645176
283,399.20236685645176
284,399.5975020953883
285,397.27614177586076
286,399.20236685645176
287,399.20236685645176
288,399.20236685645176
289,399.20236685645176
290,399.20236685645176
291,399.5975020953883
292,397.27614177586076
293,399.20236685645176
294,399.20236685645176
295,399.20236685645176
296,399.20236685645176
297,399.20236685645176
298,399.5975020953883
299,397.27614177586076
300,399.20236685645176
301,399.20236685645176
302,399.20236685645176
303,399.20236685645176
304,400.6270545225882
305,400.9778904057121
306,398.53170617496545
307,400.6270545225882
308,400.6270545225882
309,400.6270545225882
310,400.6270545225882
311,400.6270545225882
312,400.9778904057121
313,398.53170617496545
314,400.6270545225882
315,400.6270545225882
316,400.6270545225882
317,400.6270545225882
318,400.6270545225882
319,400.9778904057121
320,398.53170617496545
321,400.6270545225882
322,400.6270545225882
323,400.6270545225882
324,400.6270545225882
325,400.6270545225882
326,400.9778904057121
327,398.53170617496545
328,400.6270545225882
329,400.6270545225882
330,400.6270545225882
331,400.6270545225882
332,400.6270545225882
333,400.9778904057121
334,397.27993239541615
335,400.6563419647816
336,400.6563419647816
337,400.6563419647816
338,400.6563419647816
339,400.6563419647816
340,399.41992003946746
341,397.27993239541615
342,400.6563419647816
343,400.6563419647816
344,400.6563419647816
345,400.6563419647816
346,400.6563419647816
347,399.41992003946746
348,397.27993239541615
349,400.6563419647816
350,400.6563419647816
351,400.6563419647816
352,400.6563419647816
353,400.6563419647816
354,399.41992003946746
355,397.27993239541615
356,400.6563419647816
357,400.6563419647816
358,400.6563419647816
359,400.6563419647816
360,400.6563419647816
361,399.41992003946746
362,397.27993239541615
363,400.6563419647816
364,400.6563419647816
